product_name,product_type,purchase_price,unit_price,sku,stock_status,current_stock,discount,discount_type,product_images,additional_images,category,sub_category,standard_delivery_time,weight,height,length,width,product_description,meta_tags_description,rating,review_count,seller_name,source_site,source_url,product_id,scraped_at,original_title,variants
KlaOYer Canvas Messenger Bag Large Hobo Bag Crossbody Shoulder Bag Tote Bag with Pocket for Women and Men,Single Product,13.6,17.0,AMZ-BAG-0021,In Stock,84,0.0,%,['https://m.media-amazon.com/images/I/61+MNfbNk3L._AC_UL320_.jpg'],[],Fashion,Men's Clothing,24 hr(s),0.0,0.0,0.0,0.0,Quality KlaOYer Canvas Messenger Bag Large Hobo Bag Crossbody Shoulder Bag Tote Bag with Pocket for Women and Men from Amazon with fast shipping and customer support,Buy KlaOYer Canvas Messenger Bag Large Hobo Bag Crossbody Shoulder Bag Tote Bag with Pocket for Women and Men from Amazon at competitive prices,4.4,818,Amazon,Amazon,https://www.amazon.com/KlaOYer-Canvas-Messenger-Crossbody-Shoulder/dp/B0BFQRVQHF/ref=sr_1_21?dib=eyJ2IjoiMSJ9.75KgsxZP-3xUMO7_MmIhGzHy_qREb8WyC95BliF_8WFqA7J0kLspLLxxssp6L1b2ngegqJJch4JTx7eB2almy2-6g0MUBKsGmLhy-Bt8AoBi_rW2-usLgHOEmqTs5ZUrUeezyY7-a6MtAsG7_g2ILrYjT5P6UGPLhoHJAyawJ6NoE7Z-vZseP-wNAZzZP8Ir-6iOsFzp-0nWgM98fxsFcjzFjPA9ep9Qh90qlnXCdeVdZIgOxGPimGI7cTGgcTHKsJUyfbFF1RCjLcxTagkwny3b0SyAaE8hMISrGNcirCU.EfJLd_jbifUpPj6pI90drBvkfcTSAAQEOCBSTYghb14&dib_tag=se&keywords=bag&qid=1757606107&sr=8-21,amazon_bag_21,2025-09-11T20:57:09.976548,KlaOYer Canvas Messenger Bag Large Hobo Bag Crossbody Shoulder Bag Tote Bag with Pocket for Women and Men,[]
"Carhartt Adjustable Waist Pack, Durable, Water Resistant Hip Pack",Single Product,25.6,32.0,AMZ-BAG-0022,In Stock,86,0.0,%,['https://m.media-amazon.com/images/I/8119vyL8L2L._AC_UL320_.jpg'],[],Toys,Educational,24 hr(s),0.0,0.0,0.0,0.0,"Quality Carhartt Adjustable Waist Pack, Durable, Water Resistant Hip Pack from Amazon with fast shipping and customer support","Buy Carhartt Adjustable Waist Pack, Durable, Water Resistant Hip Pack from Amazon at competitive prices",4.7,1489,Amazon,Amazon,https://www.amazon.com/Carhartt-Adjustable-Waist-Durable-Resistant/dp/B0CJMPYZRL/ref=sr_1_22?dib=eyJ2IjoiMSJ9.75KgsxZP-3xUMO7_MmIhGzHy_qREb8WyC95BliF_8WFqA7J0kLspLLxxssp6L1b2ngegqJJch4JTx7eB2almy2-6g0MUBKsGmLhy-Bt8AoBi_rW2-usLgHOEmqTs5ZUrUeezyY7-a6MtAsG7_g2ILrYjT5P6UGPLhoHJAyawJ6NoE7Z-vZseP-wNAZzZP8Ir-6iOsFzp-0nWgM98fxsFcjzFjPA9ep9Qh90qlnXCdeVdZIgOxGPimGI7cTGgcTHKsJUyfbFF1RCjLcxTagkwny3b0SyAaE8hMISrGNcirCU.EfJLd_jbifUpPj6pI90drBvkfcTSAAQEOCBSTYghb14&dib_tag=se&keywords=bag&qid=1757606107&sr=8-22,amazon_bag_22,2025-09-11T20:57:14.707523,"Carhartt Adjustable Waist Pack, Durable, Water Resistant Hip Pack",[]
"Shoulder Bags for Women, Cute Hobo Tote Handbag Mini Clutch Purse with Zipper Closure",Single Product,18.4,23.0,AMZ-BAG-0023,In Stock,99,0.0,%,['https://m.media-amazon.com/images/I/61vk-1qOOUL._AC_UL320_.jpg'],[],Fashion,Men's Clothing,24 hr(s),0.0,0.0,0.0,0.0,"Quality Shoulder Bags for Women, Cute Hobo Tote Handbag Mini Clutch Purse with Zipper Closure from Amazon with fast shipping and customer support","Buy Shoulder Bags for Women, Cute Hobo Tote Handbag Mini Clutch Purse with Zipper Closure from Amazon at competitive prices",4.4,6463,Amazon,Amazon,https://www.amazon.com/CYHTWSDJ-Shoulder-Handbag-Clutch-Closure/dp/B099DDH2RG/ref=sr_1_23?dib=eyJ2IjoiMSJ9.75KgsxZP-3xUMO7_MmIhGzHy_qREb8WyC95BliF_8WFqA7J0kLspLLxxssp6L1b2ngegqJJch4JTx7eB2almy2-6g0MUBKsGmLhy-Bt8AoBi_rW2-usLgHOEmqTs5ZUrUeezyY7-a6MtAsG7_g2ILrYjT5P6UGPLhoHJAyawJ6NoE7Z-vZseP-wNAZzZP8Ir-6iOsFzp-0nWgM98fxsFcjzFjPA9ep9Qh90qlnXCdeVdZIgOxGPimGI7cTGgcTHKsJUyfbFF1RCjLcxTagkwny3b0SyAaE8hMISrGNcirCU.EfJLd_jbifUpPj6pI90drBvkfcTSAAQEOCBSTYghb14&dib_tag=se&keywords=bag&qid=1757606107&sr=8-23,amazon_bag_23,2025-09-11T20:57:18.523537,"Shoulder Bags for Women, Cute Hobo Tote Handbag Mini Clutch Purse with Zipper Closure",[]
"BAGSMART Tote Bag for Women, Foldable Tote Bag With Zipper Travel Large Shoulder Bag Handbag for Work-16.5l X 6wx 14h",Single Product,15.2,19.0,AMZ-BAG-0024,In Stock,60,0.0,%,['https://m.media-amazon.com/images/I/71rvwgKBudL._AC_UL320_.jpg'],[],Fashion,Men's Clothing,24 hr(s),0.0,0.0,0.0,0.0,"Quality BAGSMART Tote Bag for Women, Foldable Tote Bag With Zipper Travel Large Shoulder Bag Handbag for Work-16.5l X 6wx 14h from Amazon with fast shipping and customer support","Buy BAGSMART Tote Bag for Women, Foldable Tote Bag With Zipper Travel Large Shoulder Bag Handbag for Work-16.5l X 6wx 14h from Amazon at competitive prices",4.5,3010,Amazon,Amazon,https://www.amazon.com/BAGSMART-Foldable-Shoulder-Handbag-Shopping/dp/B0B6VN9LLR/ref=sr_1_24?dib=eyJ2IjoiMSJ9.75KgsxZP-3xUMO7_MmIhGzHy_qREb8WyC95BliF_8WFqA7J0kLspLLxxssp6L1b2ngegqJJch4JTx7eB2almy2-6g0MUBKsGmLhy-Bt8AoBi_rW2-usLgHOEmqTs5ZUrUeezyY7-a6MtAsG7_g2ILrYjT5P6UGPLhoHJAyawJ6NoE7Z-vZseP-wNAZzZP8Ir-6iOsFzp-0nWgM98fxsFcjzFjPA9ep9Qh90qlnXCdeVdZIgOxGPimGI7cTGgcTHKsJUyfbFF1RCjLcxTagkwny3b0SyAaE8hMISrGNcirCU.EfJLd_jbifUpPj6pI90drBvkfcTSAAQEOCBSTYghb14&dib_tag=se&keywords=bag&qid=1757606107&sr=8-24,amazon_bag_24,2025-09-11T20:57:26.477793,"BAGSMART Tote Bag for Women, Foldable Tote Bag With Zipper Travel Large Shoulder Bag Handbag for Work-16.5l X 6wx 14h",[]
LOVEVOOK Laptop Bag for Women 15.6 Inch Tote Work Professional Leather Computer Briefcase Waterproof Handbag Shoulder Large Capacity Business Teacher Office Crossbody Purse,Single Product,28.8,36.0,AMZ-BAG-0026,In Stock,45,0.0,%,['https://m.media-amazon.com/images/I/71UWL+J2yaL._AC_UL320_.jpg'],[],Electronics,Smartphones,24 hr(s),0.0,0.0,0.0,0.0,Quality LOVEVOOK Laptop Bag for Women 15.6 Inch Tote Work Professional Leather Computer Briefcase Waterproof Handbag Shoulder Large Capacity Business Teacher Office Crossbody Purse from Amazon with fast shipping and customer support,Buy LOVEVOOK Laptop Bag for Women 15.6 Inch Tote Work Professional Leather Computer Briefcase Waterproof Handbag Shoulder Large Capacity Business Teacher Office Crossbody Purse from Amazon at competitive prices,4.6,3093,Amazon,Amazon,https://www.amazon.com/LOVEVOOK-Professional-Briefcase-Waterproof-Crossbody/dp/B0BWF6ZQVT/ref=sr_1_26?dib=eyJ2IjoiMSJ9.75KgsxZP-3xUMO7_MmIhGzHy_qREb8WyC95BliF_8WFqA7J0kLspLLxxssp6L1b2ngegqJJch4JTx7eB2almy2-6g0MUBKsGmLhy-Bt8AoBi_rW2-usLgHOEmqTs5ZUrUeezyY7-a6MtAsG7_g2ILrYjT5P6UGPLhoHJAyawJ6NoE7Z-vZseP-wNAZzZP8Ir-6iOsFzp-0nWgM98fxsFcjzFjPA9ep9Qh90qlnXCdeVdZIgOxGPimGI7cTGgcTHKsJUyfbFF1RCjLcxTagkwny3b0SyAaE8hMISrGNcirCU.EfJLd_jbifUpPj6pI90drBvkfcTSAAQEOCBSTYghb14&dib_tag=se&keywords=bag&qid=1757606107&sr=8-26,amazon_bag_26,2025-09-11T20:57:31.526702,LOVEVOOK Laptop Bag for Women 15.6 Inch Tote Work Professional Leather Computer Briefcase Waterproof Handbag Shoulder Large Capacity Business Teacher Office Crossbody Purse,"[{'storage': '64GB', 'price': 136.4, 'stock': 9, 'sku': 'STORAGE-64GB'}, {'storage': '128GB', 'price': 137.71, 'stock': 16, 'sku': 'STORAGE-128GB'}, {'storage': '256GB', 'price': 137.71, 'stock': 5, 'sku': 'STORAGE-256GB'}]"
Valleycomfy Corduroy Tote Bag for Women Travel Crossbody Bag Purse Women Shoulder Bags Work Handbags Everyday Hobo Bag,Single Product,9.6,12.0,AMZ-BAG-0027,In Stock,73,0.0,%,['https://m.media-amazon.com/images/I/71Xe8+yTkwL._AC_UL320_.jpg'],[],Fashion,Men's Clothing,24 hr(s),0.0,0.0,0.0,0.0,Quality Valleycomfy Corduroy Tote Bag for Women Travel Crossbody Bag Purse Women Shoulder Bags Work Handbags Everyday Hobo Bag from Amazon with fast shipping and customer support,Buy Valleycomfy Corduroy Tote Bag for Women Travel Crossbody Bag Purse Women Shoulder Bags Work Handbags Everyday Hobo Bag from Amazon at competitive prices,4.5,2812,Amazon,Amazon,https://www.amazon.com/Vintage-Corduroy-Crossbody-Shoulder-Handbags/dp/B0B2836G9Y/ref=sr_1_27?dib=eyJ2IjoiMSJ9.75KgsxZP-3xUMO7_MmIhGzHy_qREb8WyC95BliF_8WFqA7J0kLspLLxxssp6L1b2ngegqJJch4JTx7eB2almy2-6g0MUBKsGmLhy-Bt8AoBi_rW2-usLgHOEmqTs5ZUrUeezyY7-a6MtAsG7_g2ILrYjT5P6UGPLhoHJAyawJ6NoE7Z-vZseP-wNAZzZP8Ir-6iOsFzp-0nWgM98fxsFcjzFjPA9ep9Qh90qlnXCdeVdZIgOxGPimGI7cTGgcTHKsJUyfbFF1RCjLcxTagkwny3b0SyAaE8hMISrGNcirCU.EfJLd_jbifUpPj6pI90drBvkfcTSAAQEOCBSTYghb14&dib_tag=se&keywords=bag&qid=1757606107&sr=8-27,amazon_bag_27,2025-09-11T20:57:35.016551,Valleycomfy Corduroy Tote Bag for Women Travel Crossbody Bag Purse Women Shoulder Bags Work Handbags Everyday Hobo Bag,[]
"LOVEVOOK Laptop Backpack for Women, 15.6 Inch Work Business Backpacks Purse With Large Capacity, Waterproof Nurse Bag College Bookbag for School, Waterproof Casual Daypack for Travel",Single Product,20.0,25.0,AMZ-BAG-0028,In Stock,81,0.0,%,['https://m.media-amazon.com/images/I/71HIcUmFZ3L._AC_UL320_.jpg'],[],Electronics,Smartphones,24 hr(s),0.0,0.0,0.0,0.0,"Quality LOVEVOOK Laptop Backpack for Women, 15.6 Inch Work Business Backpacks Purse With Large Capacity, Waterproof Nurse Bag College Bookbag for School, Waterproof Casual Daypack for Travel from Amazon with fast shipping and customer support","Buy LOVEVOOK Laptop Backpack for Women, 15.6 Inch Work Business Backpacks Purse With Large Capacity, Waterproof Nurse Bag College Bookbag for School, Waterproof Casual Daypack for Travel from Amazon at competitive prices",4.8,4861,Amazon,Amazon,https://www.amazon.com/LOVEVOOK-Backpack-Backpacks-Waterproof-Black-White-Brown/dp/B0BPX6DNRG/ref=sr_1_28?dib=eyJ2IjoiMSJ9.75KgsxZP-3xUMO7_MmIhGzHy_qREb8WyC95BliF_8WFqA7J0kLspLLxxssp6L1b2ngegqJJch4JTx7eB2almy2-6g0MUBKsGmLhy-Bt8AoBi_rW2-usLgHOEmqTs5ZUrUeezyY7-a6MtAsG7_g2ILrYjT5P6UGPLhoHJAyawJ6NoE7Z-vZseP-wNAZzZP8Ir-6iOsFzp-0nWgM98fxsFcjzFjPA9ep9Qh90qlnXCdeVdZIgOxGPimGI7cTGgcTHKsJUyfbFF1RCjLcxTagkwny3b0SyAaE8hMISrGNcirCU.EfJLd_jbifUpPj6pI90drBvkfcTSAAQEOCBSTYghb14&dib_tag=se&keywords=bag&qid=1757606107&sr=8-28,amazon_bag_28,2025-09-11T20:57:42.549293,"LOVEVOOK Laptop Backpack for Women, 15.6 Inch Work Business Backpacks Purse With Large Capacity, Waterproof Nurse Bag College Bookbag for School, Waterproof Casual Daypack for Travel","[{'storage': '64GB', 'price': 85.61, 'stock': 14, 'sku': 'STORAGE-64GB'}, {'storage': '128GB', 'price': 86.43, 'stock': 17, 'sku': 'STORAGE-128GB'}, {'storage': '256GB', 'price': 86.43, 'stock': 10, 'sku': 'STORAGE-256GB'}]"
"Brown Paper Bags with Handles Bulk 100Pcs 8x4.5x10.8 Inch Gift Bags Bulk, Brown Kraft Paper Bags for Retail, Party, Shopping, Favor",Single Product,17.6,22.0,AMZ-BAG-0029,In Stock,31,0.0,%,['https://m.media-amazon.com/images/I/81cgRofKjOL._AC_UL320_.jpg'],[],Fashion,Men's Clothing,24 hr(s),0.0,0.0,0.0,0.0,"Quality Brown Paper Bags with Handles Bulk 100Pcs 8x4.5x10.8 Inch Gift Bags Bulk, Brown Kraft Paper Bags for Retail, Party, Shopping, Favor from Amazon with fast shipping and customer support","Buy Brown Paper Bags with Handles Bulk 100Pcs 8x4.5x10.8 Inch Gift Bags Bulk, Brown Kraft Paper Bags for Retail, Party, Shopping, Favor from Amazon at competitive prices",4.6,212,Amazon,Amazon,https://www.amazon.com/sspa/click?ie=UTF8&spc=MToyODU1MjE4MDYwNTc1OTc1OjE3NTc2MDYxMDc6c3BfbXRmOjMwMDE1MjcxNDIwODEwMjo6MDo6&url=%2FBrown-8x4-5x10-8-100Pcs-Handles-Retail%2Fdp%2FB09DSCK7PC%2Fref%3Dsr_1_29_sspa%3Fdib%3DeyJ2IjoiMSJ9.75KgsxZP-3xUMO7_MmIhGzHy_qREb8WyC95BliF_8WFqA7J0kLspLLxxssp6L1b2ngegqJJch4JTx7eB2almy2-6g0MUBKsGmLhy-Bt8AoBi_rW2-usLgHOEmqTs5ZUrUeezyY7-a6MtAsG7_g2ILrYjT5P6UGPLhoHJAyawJ6NoE7Z-vZseP-wNAZzZP8Ir-6iOsFzp-0nWgM98fxsFcjzFjPA9ep9Qh90qlnXCdeVdZIgOxGPimGI7cTGgcTHKsJUyfbFF1RCjLcxTagkwny3b0SyAaE8hMISrGNcirCU.EfJLd_jbifUpPj6pI90drBvkfcTSAAQEOCBSTYghb14%26dib_tag%3Dse%26keywords%3Dbag%26qid%3D1757606107%26sr%3D8-29-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1,amazon_bag_29,2025-09-11T20:57:50.705701,"Brown Paper Bags with Handles Bulk 100Pcs 8x4.5x10.8 Inch Gift Bags Bulk, Brown Kraft Paper Bags for Retail, Party, Shopping, Favor",[]
"Brothersbox Large Brown Paper Bags with Handles 100PCS, 16  6  12 Inch Kraft Gift Bags Bulk for Craft Shopping Business Party Favor Retail Birthday Grocery",Single Product,30.4,38.0,AMZ-BAG-0030,In Stock,58,0.0,%,['https://m.media-amazon.com/images/I/61XF6ceDR+L._AC_UL320_.jpg'],[],Fashion,Men's Clothing,24 hr(s),0.0,0.0,0.0,0.0,"Quality Brothersbox Large Brown Paper Bags with Handles 100PCS, 16  6  12 Inch Kraft Gift Bags Bulk for Craft Shopping Business Party Favor Retail Birthday Grocery from Amazon with fast shipping and customer support","Buy Brothersbox Large Brown Paper Bags with Handles 100PCS, 16  6  12 Inch Kraft Gift Bags Bulk for Craft Shopping Business Party Favor Retail Birthday Grocery from Amazon at competitive prices",4.6,484,Amazon,Amazon,https://www.amazon.com/sspa/click?ie=UTF8&spc=MToyODU1MjE4MDYwNTc1OTc1OjE3NTc2MDYxMDc6c3BfbXRmOjMwMDY3MzE1NzAzMTQwMjo6MDo6&url=%2FBrothersbox-Handles-Birthday-Shopping-Business%2Fdp%2FB0BWMVQHVJ%2Fref%3Dsr_1_30_sspa%3Fdib%3DeyJ2IjoiMSJ9.75KgsxZP-3xUMO7_MmIhGzHy_qREb8WyC95BliF_8WFqA7J0kLspLLxxssp6L1b2ngegqJJch4JTx7eB2almy2-6g0MUBKsGmLhy-Bt8AoBi_rW2-usLgHOEmqTs5ZUrUeezyY7-a6MtAsG7_g2ILrYjT5P6UGPLhoHJAyawJ6NoE7Z-vZseP-wNAZzZP8Ir-6iOsFzp-0nWgM98fxsFcjzFjPA9ep9Qh90qlnXCdeVdZIgOxGPimGI7cTGgcTHKsJUyfbFF1RCjLcxTagkwny3b0SyAaE8hMISrGNcirCU.EfJLd_jbifUpPj6pI90drBvkfcTSAAQEOCBSTYghb14%26dib_tag%3Dse%26keywords%3Dbag%26qid%3D1757606107%26sr%3D8-30-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1,amazon_bag_30,2025-09-11T20:57:58.842446,"Brothersbox Large Brown Paper Bags with Handles 100PCS, 16  6  12 Inch Kraft Gift Bags Bulk for Craft Shopping Business Party Favor Retail Birthday Grocery",[]
Sidefeel Womens Wide Leg Jeans High Waisted Strechy Raw Hem Zimbaplatinum Denim Pants,Single Product,27.2,34.0,AMZ-JEA-0001,In Stock,16,0.0,%,['https://m.media-amazon.com/images/I/71jhlyTamjL._AC_UL320_.jpg'],[],Fashion,Men's Clothing,24 hr(s),0.0,0.0,0.0,0.0,Quality Sidefeel Womens Wide Leg Jeans High Waisted Strechy Raw Hem Zimbaplatinum Denim Pants from Amazon with fast shipping and customer support,Buy Sidefeel Womens Wide Leg Jeans High Waisted Strechy Raw Hem Zimbaplatinum Denim Pants from Amazon at competitive prices,4.4,2112,Amazon,Amazon,https://www.amazon.com/Sidefeel-Womens-Jeans-Waisted-Strechy/dp/B0D4QFSLP3/ref=sr_1_1?dib=eyJ2IjoiMSJ9.mB-EBI4ilAZySmJHfVi9t3hGJWj_Ti_9zUk4fl7jwg84MFMkrItAVnVRIQYRvN_uoDEiZ2w48ilcLM6nE8rR87XOvl9d-o6aUxca-DhuI9fogAxgM6AuetwnM_imUs--2_etla76VddH4SRdrVm7OXid_PQmraiuKKC6O_be2V4wACFAc8sgOfSpF6bA70vx6QyYafNShdUZQ2_f9sS_6cIm6ZIT8DgjDod2KSl_FacaTKOiGh8Ccy4oBkiiQWP8HolfnZZZztIj32M5GM-IbDUMujAWhxkBmssNW80SnEo.UnYtY9AAARUB_Lb_NY1J2h8GWrMnlQb5UnuigBM_GL0&dib_tag=se&keywords=jeans&qid=1757606292&sr=8-1,amazon_jeans_1,2025-09-11T20:58:14.796232,Sidefeel Womens Wide Leg Jeans High Waisted Strechy Raw Hem Zimbaplatinum Denim Pants,[]
Mens Classic Relaxed Fit Jean,Single Product,10.4,13.0,AMZ-JEA-0002,In Stock,92,0.0,%,['https://m.media-amazon.com/images/I/71HVSFd9fyL._AC_UL320_.jpg'],[],Electronics,General,24 hr(s),0.0,0.0,0.0,0.0,Quality Mens Classic Relaxed Fit Jean from Amazon with fast shipping and customer support,Buy Mens Classic Relaxed Fit Jean from Amazon at competitive prices,4.5,167,Amazon,Amazon,https://www.amazon.com/Rustler-Classic-Relaxed-Stonewash-32x32/dp/B07LGVY5JK/ref=sr_1_2?dib=eyJ2IjoiMSJ9.mB-EBI4ilAZySmJHfVi9t3hGJWj_Ti_9zUk4fl7jwg84MFMkrItAVnVRIQYRvN_uoDEiZ2w48ilcLM6nE8rR87XOvl9d-o6aUxca-DhuI9fogAxgM6AuetwnM_imUs--2_etla76VddH4SRdrVm7OXid_PQmraiuKKC6O_be2V4wACFAc8sgOfSpF6bA70vx6QyYafNShdUZQ2_f9sS_6cIm6ZIT8DgjDod2KSl_FacaTKOiGh8Ccy4oBkiiQWP8HolfnZZZztIj32M5GM-IbDUMujAWhxkBmssNW80SnEo.UnYtY9AAARUB_Lb_NY1J2h8GWrMnlQb5UnuigBM_GL0&dib_tag=se&keywords=jeans&qid=1757606292&sr=8-2,amazon_jeans_2,2025-09-11T20:58:19.256984,Mens Classic Relaxed Fit Jean,[]
Amazon Essentials Mens Athletic-Fit Stretch Jeans,Single Product,15.2,19.0,AMZ-JEA-0003,In Stock,56,0.0,%,['https://m.media-amazon.com/images/I/91MZMCGta6S._AC_UL320_.jpg'],[],Fashion,Men's Clothing,24 hr(s),0.0,0.0,0.0,0.0,Quality Amazon Essentials Mens Athletic-Fit Stretch Jeans from Amazon with fast shipping and customer support,Buy Amazon Essentials Mens Athletic-Fit Stretch Jeans from Amazon at competitive prices,4.2,32298,Amazon,Amazon,https://www.amazon.com/Amazon-Essentials-Mens-Athletic-Fit-Stretch/dp/B07BJKY7S5/ref=sr_1_3?dib=eyJ2IjoiMSJ9.mB-EBI4ilAZySmJHfVi9t3hGJWj_Ti_9zUk4fl7jwg84MFMkrItAVnVRIQYRvN_uoDEiZ2w48ilcLM6nE8rR87XOvl9d-o6aUxca-DhuI9fogAxgM6AuetwnM_imUs--2_etla76VddH4SRdrVm7OXid_PQmraiuKKC6O_be2V4wACFAc8sgOfSpF6bA70vx6QyYafNShdUZQ2_f9sS_6cIm6ZIT8DgjDod2KSl_FacaTKOiGh8Ccy4oBkiiQWP8HolfnZZZztIj32M5GM-IbDUMujAWhxkBmssNW80SnEo.UnYtY9AAARUB_Lb_NY1J2h8GWrMnlQb5UnuigBM_GL0&dib_tag=se&keywords=jeans&qid=1757606292&sr=8-3,amazon_jeans_3,2025-09-11T20:58:25.450971,Amazon Essentials Mens Athletic-Fit Stretch Jeans,[]
Sidefeel Womens Jeans High Waisted Straight Leg Stretchy Jeans Trendy Welt Pockets Loose Wide Leg Zimbaplatinum Denim Pants,Single Product,28.8,36.0,AMZ-JEA-0004,In Stock,62,0.0,%,['https://m.media-amazon.com/images/I/71Sl0yjDLtL._AC_UL320_.jpg'],[],Fashion,Men's Clothing,24 hr(s),0.0,0.0,0.0,0.0,Quality Sidefeel Womens Jeans High Waisted Straight Leg Stretchy Jeans Trendy Welt Pockets Loose Wide Leg Zimbaplatinum Denim Pants from Amazon with fast shipping and customer support,Buy Sidefeel Womens Jeans High Waisted Straight Leg Stretchy Jeans Trendy Welt Pockets Loose Wide Leg Zimbaplatinum Denim Pants from Amazon at competitive prices,4.2,3342,Amazon,Amazon,https://www.amazon.com/Sidefeel-Waisted-Straight-Stretchy-Control/dp/B0D4L5DFCP/ref=sr_1_4?dib=eyJ2IjoiMSJ9.mB-EBI4ilAZySmJHfVi9t3hGJWj_Ti_9zUk4fl7jwg84MFMkrItAVnVRIQYRvN_uoDEiZ2w48ilcLM6nE8rR87XOvl9d-o6aUxca-DhuI9fogAxgM6AuetwnM_imUs--2_etla76VddH4SRdrVm7OXid_PQmraiuKKC6O_be2V4wACFAc8sgOfSpF6bA70vx6QyYafNShdUZQ2_f9sS_6cIm6ZIT8DgjDod2KSl_FacaTKOiGh8Ccy4oBkiiQWP8HolfnZZZztIj32M5GM-IbDUMujAWhxkBmssNW80SnEo.UnYtY9AAARUB_Lb_NY1J2h8GWrMnlQb5UnuigBM_GL0&dib_tag=se&keywords=jeans&qid=1757606292&sr=8-4,amazon_jeans_4,2025-09-11T20:58:33.304941,Sidefeel Womens Jeans High Waisted Straight Leg Stretchy Jeans Trendy Welt Pockets Loose Wide Leg Zimbaplatinum Denim Pants,[]
KDF Straight Leg Jeans for Women High Waisted Jeans Frayed Baggy Pants Raw Hem Loose Stretchy Cropped Wide Leg Jeans,Single Product,30.4,38.0,AMZ-JEA-0005,In Stock,66,0.0,%,['https://m.media-amazon.com/images/I/61u0LJPVCNL._AC_UL320_.jpg'],[],Fashion,Men's Clothing,24 hr(s),0.0,0.0,0.0,0.0,Quality KDF Straight Leg Jeans for Women High Waisted Jeans Frayed Baggy Pants Raw Hem Loose Stretchy Cropped Wide Leg Jeans from Amazon with fast shipping and customer support,Buy KDF Straight Leg Jeans for Women High Waisted Jeans Frayed Baggy Pants Raw Hem Loose Stretchy Cropped Wide Leg Jeans from Amazon at competitive prices,4.3,566,Amazon,Amazon,https://www.amazon.com/KDF-Straight-Waisted-Stretchy-Cropped/dp/B0CNKCSXN9/ref=sr_1_5?dib=eyJ2IjoiMSJ9.mB-EBI4ilAZySmJHfVi9t3hGJWj_Ti_9zUk4fl7jwg84MFMkrItAVnVRIQYRvN_uoDEiZ2w48ilcLM6nE8rR87XOvl9d-o6aUxca-DhuI9fogAxgM6AuetwnM_imUs--2_etla76VddH4SRdrVm7OXid_PQmraiuKKC6O_be2V4wACFAc8sgOfSpF6bA70vx6QyYafNShdUZQ2_f9sS_6cIm6ZIT8DgjDod2KSl_FacaTKOiGh8Ccy4oBkiiQWP8HolfnZZZztIj32M5GM-IbDUMujAWhxkBmssNW80SnEo.UnYtY9AAARUB_Lb_NY1J2h8GWrMnlQb5UnuigBM_GL0&dib_tag=se&keywords=jeans&qid=1757606292&sr=8-5,amazon_jeans_5,2025-09-11T20:58:39.365695,KDF Straight Leg Jeans for Women High Waisted Jeans Frayed Baggy Pants Raw Hem Loose Stretchy Cropped Wide Leg Jeans,[]
Wrangler Authentics Mens Regular Fit Comfort Flex Waist Jean,Single Product,26.4,33.0,AMZ-JEA-0006,In Stock,61,0.0,%,['https://m.media-amazon.com/images/I/61tb8qKJLWL._AC_UL320_.jpg'],[],Electronics,General,24 hr(s),0.0,0.0,0.0,0.0,Quality Wrangler Authentics Mens Regular Fit Comfort Flex Waist Jean from Amazon with fast shipping and customer support,Buy Wrangler Authentics Mens Regular Fit Comfort Flex Waist Jean from Amazon at competitive prices,4.6,81934,Amazon,Amazon,https://www.amazon.com/Wrangler-Authentics-Comfort-Waist-Stonewash/dp/B074KKZ29W/ref=sr_1_6?dib=eyJ2IjoiMSJ9.mB-EBI4ilAZySmJHfVi9t3hGJWj_Ti_9zUk4fl7jwg84MFMkrItAVnVRIQYRvN_uoDEiZ2w48ilcLM6nE8rR87XOvl9d-o6aUxca-DhuI9fogAxgM6AuetwnM_imUs--2_etla76VddH4SRdrVm7OXid_PQmraiuKKC6O_be2V4wACFAc8sgOfSpF6bA70vx6QyYafNShdUZQ2_f9sS_6cIm6ZIT8DgjDod2KSl_FacaTKOiGh8Ccy4oBkiiQWP8HolfnZZZztIj32M5GM-IbDUMujAWhxkBmssNW80SnEo.UnYtY9AAARUB_Lb_NY1J2h8GWrMnlQb5UnuigBM_GL0&dib_tag=se&keywords=jeans&qid=1757606292&sr=8-6,amazon_jeans_6,2025-09-11T20:58:46.317457,Wrangler Authentics Mens Regular Fit Comfort Flex Waist Jean,[]
